,Mob dist,Thresh,Anomaly
3525,1.0435178417,3.9431994502,False
3526,1.0372488475,3.9431994502,False
3527,1.0341761129,3.9431994502,False
3528,1.0440989907,3.9431994502,False
3529,1.0450065653,3.9431994502,False
3530,1.0362331215,3.9431994502,False
3531,1.0418246518,3.9431994502,False
3532,1.043771477,3.9431994502,False
3533,1.0389628631,3.9431994502,False
3534,1.0438433651,3.9431994502,False
3535,1.034312169,3.9431994502,False
3536,1.0439205825,3.9431994502,False
3537,1.0439333788,3.9431994502,False
3538,1.0343916147,3.9431994502,False
3539,1.0359642026,3.9431994502,False
3540,1.0408009028,3.9431994502,False
3541,1.0376302583,3.9431994502,False
3542,1.0344848777,3.9431994502,False
3543,1.0441095467,3.9431994502,False
3544,1.0345270025,3.9431994502,False
3545,1.0343773041,3.9431994502,False
3546,1.0368161486,3.9431994502,False
3547,1.0402286884,3.9431994502,False
3548,1.0416770519,3.9431994502,False
3549,1.034482544,3.9431994502,False
3550,1.0416919602,3.9431994502,False
3551,1.0345340621,3.9431994502,False
3552,1.0345708956,3.9431994502,False
3553,1.0364995537,3.9431994502,False
3554,1.0346190803,3.9431994502,False
3555,1.0345998452,3.9431994502,False
3556,1.0353934566,3.9431994502,False
3557,1.0409607313,3.9431994502,False
3558,1.0345997305,3.9431994502,False
3559,1.0345986346,3.9431994502,False
3560,1.0346088177,3.9431994502,False
3561,1.0409870136,3.9431994502,False
3562,1.0345818181,3.9431994502,False
3563,1.03701019,3.9431994502,False
3564,1.0355695245,3.9431994502,False
3565,1.0344005269,3.9431994502,False
3566,1.0344189102,3.9431994502,False
3567,1.0371624692,3.9431994502,False
3568,1.0398727181,3.9431994502,False
3569,1.0440679201,3.9431994502,False
3570,1.0440508219,3.9431994502,False
3571,1.0440529566,3.9431994502,False
3572,1.036011844,3.9431994502,False
3573,1.0435440387,3.9431994502,False
3574,1.0377178346,3.9431994502,False
3575,1.0433681112,3.9431994502,False
3576,1.0430464834,3.9431994502,False
3577,1.0426637395,3.9431994502,False
3578,1.0383677134,3.9431994502,False
3579,1.0390298951,3.9431994502,False
3580,1.0412771316,3.9431994502,False
3581,1.0408003196,3.9431994502,False
3582,1.0403188663,3.9431994502,False
3583,1.035038995,3.9431994502,False
3584,1.0394376646,3.9431994502,False
3585,1.0370355193,3.9431994502,False
3586,1.0384994679,3.9431994502,False
3587,1.0379102015,3.9431994502,False
3588,1.0346868197,3.9431994502,False
3589,1.036572488,3.9431994502,False
3590,1.0297672049,3.9431994502,False
3591,1.0356978569,3.9431994502,False
3592,1.0019252263,3.9431994502,False
3593,0.9961526606,3.9431994502,False
3594,0.9949919493,3.9431994502,False
3595,0.9912682379,3.9431994502,False
3596,0.99059917,3.9431994502,False
3597,0.9877979427,3.9431994502,False
3598,0.9803760387,3.9431994502,False
3599,0.9743035831,3.9431994502,False
3600,0.9796418681,3.9431994502,False
3601,0.9769618,3.9431994502,False
3602,0.9743278727,3.9431994502,False
3603,0.9717225746,3.9431994502,False
3604,0.9685651612,3.9431994502,False
3605,0.9663227349,3.9431994502,False
3606,0.9639105931,3.9431994502,False
3607,0.9617039933,3.9431994502,False
3608,0.9522194877,3.9431994502,False
3609,0.9523383478,3.9431994502,False
3610,0.9490548509,3.9431994502,False
3611,0.9475149244,3.9431994502,False
3612,0.9494835236,3.9431994502,False
3613,0.9514464399,3.9431994502,False
3614,0.9485091034,3.9431994502,False
3615,0.9401987409,3.9431994502,False
3616,0.9427580129,3.9431994502,False
3617,0.9382763104,3.9431994502,False
3618,0.9371520631,3.9431994502,False
3619,0.933788644,3.9431994502,False
3620,0.9294632554,3.9431994502,False
3621,0.9256863716,3.9431994502,False
3622,0.922294,3.9431994502,False
3623,0.9255368333,3.9431994502,False
3624,0.9235971643,3.9431994502,False
3625,0.9225286492,3.9431994502,False
3626,0.9216978656,3.9431994502,False
3627,0.9208240368,3.9431994502,False
3628,0.9200913241,3.9431994502,False
3629,0.9190841207,3.9431994502,False
3630,0.9174730899,3.9431994502,False
3631,0.9158315601,3.9431994502,False
3632,0.9142604419,3.9431994502,False
3633,0.9126801664,3.9431994502,False
3634,0.9111056423,3.9431994502,False
3635,0.9093343883,3.9431994502,False
3636,0.9075342918,3.9431994502,False
3637,0.9057965807,3.9431994502,False
3638,0.9042264268,3.9431994502,False
3639,0.9027466271,3.9431994502,False
3640,0.9006581446,3.9431994502,False
3641,0.897955409,3.9431994502,False
3642,0.8954867282,3.9431994502,False
3643,0.8931266038,3.9431994502,False
3644,0.8908459023,3.9431994502,False
3645,0.8897624104,3.9431994502,False
3646,1.01577501,3.9431994502,False
3647,1.0140103083,3.9431994502,False
3648,1.0122743766,3.9431994502,False
3649,1.0068720139,3.9431994502,False
3650,0.9974796103,3.9431994502,False
3651,0.9979876752,3.9431994502,False
3652,0.9985667887,3.9431994502,False
3653,0.9993216823,3.9431994502,False
3654,0.9996704555,3.9431994502,False
3655,0.9999511922,3.9431994502,False
3656,1.0006202739,3.9431994502,False
3657,1.0008488962,3.9431994502,False
3658,1.0013441738,3.9431994502,False
3659,0.9981767843,3.9431994502,False
3660,0.9925241931,3.9431994502,False
3661,1.00071849,3.9431994502,False
3662,1.0002065857,3.9431994502,False
3663,1.0035179978,3.9431994502,False
3664,1.0069214778,3.9431994502,False
3665,1.0056268552,3.9431994502,False
3666,1.0043219901,3.9431994502,False
3667,1.0029476522,3.9431994502,False
3668,1.0016913152,3.9431994502,False
3669,1.0004871944,3.9431994502,False
3670,0.9993914497,3.9431994502,False
3671,0.9984017658,3.9431994502,False
3672,0.997394745,3.9431994502,False
3673,0.9965372204,3.9431994502,False
3674,0.9924829381,3.9431994502,False
3675,0.9875076648,3.9431994502,False
3676,0.9958376224,3.9431994502,False
3677,0.9957580787,3.9431994502,False
3678,0.9923178646,3.9431994502,False
3679,0.9955846267,3.9431994502,False
3680,0.9955038993,3.9431994502,False
3681,0.9937203266,3.9431994502,False
3682,0.9953362346,3.9431994502,False
3683,0.8829913885,3.9431994502,False
3684,0.8840251824,3.9431994502,False
3685,0.8845409674,3.9431994502,False
3686,0.8850532149,3.9431994502,False
3687,0.8855833065,3.9431994502,False
3688,0.8847791657,3.9431994502,False
3689,0.8866370302,3.9431994502,False
3690,0.8872012769,3.9431994502,False
3691,0.8867715069,3.9431994502,False
3692,0.8882964153,3.9431994502,False
3693,0.8888482245,3.9431994502,False
3694,0.8869731524,3.9431994502,False
3695,0.8878305824,3.9431994502,False
3696,0.8905554407,3.9431994502,False
3697,0.8913965578,3.9431994502,False
3698,0.8922360636,3.9431994502,False
3699,0.8931094022,3.9431994502,False
3700,0.8939948469,3.9431994502,False
3701,0.8949236626,3.9431994502,False
3702,0.8958281195,3.9431994502,False
3703,0.8967745579,3.9431994502,False
3704,0.8977472461,3.9431994502,False
3705,0.8986985728,3.9431994502,False
3706,0.8997178477,3.9431994502,False
3707,0.900717736,3.9431994502,False
3708,0.9017683811,3.9431994502,False
3709,0.9026064317,3.9431994502,False
3710,0.9034833099,3.9431994502,False
3711,0.904334064,3.9431994502,False
3712,0.9052500639,3.9431994502,False
3713,0.9061113193,3.9431994502,False
3714,0.9070359989,3.9431994502,False
3715,0.908229078,3.9431994502,False
3716,0.9101059082,3.9431994502,False
3717,0.9119912924,3.9431994502,False
3718,0.9139374336,3.9431994502,False
3719,0.9159196429,3.9431994502,False
3720,0.9178315437,3.9431994502,False
3721,0.9186758519,3.9431994502,False
3722,0.9195566743,3.9431994502,False
3723,0.9204746211,3.9431994502,False
3724,0.9213730835,3.9431994502,False
3725,0.9222256747,3.9431994502,False
3726,0.9231283975,3.9431994502,False
3727,0.9239698973,3.9431994502,False
3728,0.9248801794,3.9431994502,False
3729,0.9258138646,3.9431994502,False
3730,0.9267338243,3.9431994502,False
3731,0.9276531983,3.9431994502,False
3732,0.9286141143,3.9431994502,False
3733,0.9299367045,3.9431994502,False
3734,0.9313119829,3.9431994502,False
3735,0.9326362813,3.9431994502,False
3736,0.9340271282,3.9431994502,False
3737,0.9354019491,3.9431994502,False
3738,0.936826062,3.9431994502,False
3739,0.9382270024,3.9431994502,False
3740,0.9397630394,3.9431994502,False
3741,0.9412142078,3.9431994502,False
3742,0.9426781102,3.9431994502,False
3743,0.9441616263,3.9431994502,False
3744,0.9456813551,3.9431994502,False
3745,0.9471696573,3.9431994502,False
3746,0.9492184075,3.9431994502,False
3747,0.9516415023,3.9431994502,False
3748,0.954152463,3.9431994502,False
3749,0.9566444101,3.9431994502,False
3750,0.9592019723,3.9431994502,False
3751,0.9617539913,3.9431994502,False
3752,0.9644049821,3.9431994502,False
3753,0.9655974407,3.9431994502,False
3754,0.9656277833,3.9431994502,False
3755,0.9659839267,3.9431994502,False
3756,0.9661136414,3.9431994502,False
3757,0.9662609706,3.9431994502,False
3758,0.9663734403,3.9431994502,False
3759,0.9663946624,3.9431994502,False
3760,0.9665024165,3.9431994502,False
3761,0.9665792029,3.9431994502,False
3762,0.9666639293,3.9431994502,False
3763,0.9667597666,3.9431994502,False
3764,0.9669639568,3.9431994502,False
3765,0.9671235341,3.9431994502,False
3766,0.967308131,3.9431994502,False
3767,0.9674684857,3.9431994502,False
3768,0.9676747812,3.9431994502,False
3769,0.9678673635,3.9431994502,False
3770,0.9680737535,3.9431994502,False
3771,0.9687963958,3.9431994502,False
3772,0.9701752275,3.9431994502,False
3773,0.9717674981,3.9431994502,False
3774,0.9735236914,3.9431994502,False
3775,0.9752028534,3.9431994502,False
3776,1.016689312,3.9431994502,False
3777,1.0186370662,3.9431994502,False
3778,1.020621656,3.9431994502,False
3779,1.0224831517,3.9431994502,False
3780,1.0245606171,3.9431994502,False
3781,1.026668235,3.9431994502,False
3782,1.0287360235,3.9431994502,False
3783,1.0310047847,3.9431994502,False
3784,1.0331738569,3.9431994502,False
3785,1.0355608654,3.9431994502,False
3786,1.0378775042,3.9431994502,False
3787,1.0399029399,3.9431994502,False
3788,1.0419887196,3.9431994502,False
3789,1.0441170975,3.9431994502,False
3790,1.046379068,3.9431994502,False
3791,1.0489662909,3.9431994502,False
3792,1.0513311895,3.9431994502,False
3793,1.053762392,3.9431994502,False
3794,1.0561905712,3.9431994502,False
3795,1.0587556608,3.9431994502,False
3796,1.0609518637,3.9431994502,False
3797,1.0629424128,3.9431994502,False
3798,1.0649593615,3.9431994502,False
3799,1.0664860327,3.9431994502,False
3800,1.0680774948,3.9431994502,False
3801,1.0697121075,3.9431994502,False
3802,1.0713419094,3.9431994502,False
3803,1.0729489567,3.9431994502,False
3804,1.0745512801,3.9431994502,False
3805,1.0761730534,3.9431994502,False
3806,1.0778182813,3.9431994502,False
3807,1.0794190594,3.9431994502,False
3808,1.0812911401,3.9431994502,False
3809,1.082952564,3.9431994502,False
3810,1.0845752497,3.9431994502,False
3811,1.0862178516,3.9431994502,False
3812,1.0876771719,3.9431994502,False
3813,1.0889374971,3.9431994502,False
3814,1.0901893156,3.9431994502,False
3815,1.0915668015,3.9431994502,False
3816,1.0928351712,3.9431994502,False
3817,1.0941293716,3.9431994502,False
3818,1.0951881198,3.9431994502,False
3819,1.0961915517,3.9431994502,False
3820,1.0971536219,3.9431994502,False
3821,1.0981990925,3.9431994502,False
3822,1.0991233403,3.9431994502,False
3823,1.0999802525,3.9431994502,False
3824,1.1010593602,3.9431994502,False
3825,1.1020743665,3.9431994502,False
3826,1.1030789426,3.9431994502,False
3827,1.104060152,3.9431994502,False
3828,1.1050458485,3.9431994502,False
3829,1.1060732184,3.9431994502,False
3830,1.1057101285,3.9431994502,False
3831,1.1001089641,3.9431994502,False
3832,1.094625971,3.9431994502,False
3833,1.0757266985,3.9431994502,False
3834,1.1065120253,3.9431994502,False
3835,1.1070299681,3.9431994502,False
3836,1.1073701744,3.9431994502,False
3837,1.1075735887,3.9431994502,False
3838,1.1079205215,3.9431994502,False
3839,1.1080075156,3.9431994502,False
3840,1.1082006506,3.9431994502,False
3841,1.1082182287,3.9431994502,False
3842,1.1081470873,3.9431994502,False
3843,1.1081981467,3.9431994502,False
3844,1.1080658552,3.9431994502,False
3845,1.1076639359,3.9431994502,False
3846,1.1075275062,3.9431994502,False
3847,1.1072158423,3.9431994502,False
3848,1.1068985661,3.9431994502,False
3849,1.1066982394,3.9431994502,False
3850,1.1063968588,3.9431994502,False
3851,1.1060676987,3.9431994502,False
3852,1.105884751,3.9431994502,False
3853,1.1055037577,3.9431994502,False
3854,1.1052463394,3.9431994502,False
3855,1.1050131341,3.9431994502,False
3856,1.1046428613,3.9431994502,False
3857,1.1042686238,3.9431994502,False
3858,1.1033703207,3.9431994502,False
3859,1.1024536842,3.9431994502,False
3860,1.1016275276,3.9431994502,False
3861,1.1008363736,3.9431994502,False
3862,1.0999233207,3.9431994502,False
3863,1.0990416269,3.9431994502,False
3864,1.0982521295,3.9431994502,False
3865,1.0973975221,3.9431994502,False
3866,1.0965896587,3.9431994502,False
3867,1.095662732,3.9431994502,False
3868,1.094855119,3.9431994502,False
3869,1.0940694057,3.9431994502,False
3870,1.0932794759,3.9431994502,False
3871,1.0925763684,3.9431994502,False
3872,1.0919075825,3.9431994502,False
3873,1.0911697724,3.9431994502,False
3874,1.0904476178,3.9431994502,False
3875,1.0895344536,3.9431994502,False
3876,1.0887850615,3.9431994502,False
3877,1.0880320358,3.9431994502,False
3878,1.0873287354,3.9431994502,False
3879,1.086626581,3.9431994502,False
3880,1.0859284758,3.9431994502,False
3881,1.085220658,3.9431994502,False
3882,1.0845037058,3.9431994502,False
3883,1.0837205159,3.9431994502,False
3884,1.0830535973,3.9431994502,False
3885,1.0823009201,3.9431994502,False
3886,1.0816075093,3.9431994502,False
3887,1.0476200223,3.9431994502,False
3888,1.0416197339,3.9431994502,False
3889,1.0356311237,3.9431994502,False
3890,1.0296477256,3.9431994502,False
3891,1.0236639133,3.9431994502,False
3892,1.0165563143,3.9431994502,False
3893,1.0096914407,3.9431994502,False
3894,1.0054872936,3.9431994502,False
3895,1.0039607214,3.9431994502,False
3896,1.0024007846,3.9431994502,False
3897,1.0001456389,3.9431994502,False
3898,0.9961086998,3.9431994502,False
3899,0.9920617045,3.9431994502,False
3900,0.9887441477,3.9431994502,False
3901,0.9864711975,3.9431994502,False
3902,0.9842055987,3.9431994502,False
3903,0.9797319926,3.9431994502,False
3904,0.9743406077,3.9431994502,False
3905,0.9725729832,3.9431994502,False
3906,0.9723616204,3.9431994502,False
3907,0.9721123455,3.9431994502,False
3908,0.9718433369,3.9431994502,False
3909,0.9714634239,3.9431994502,False
3910,0.9740617569,3.9431994502,False
3911,0.9717387751,3.9431994502,False
3912,0.9644051995,3.9431994502,False
3913,0.9588068922,3.9431994502,False
3914,0.9531733826,3.9431994502,False
3915,0.9477022055,3.9431994502,False
3916,0.9457551277,3.9431994502,False
3917,0.944111836,3.9431994502,False
3918,0.9424917156,3.9431994502,False
3919,0.9408871009,3.9431994502,False
3920,0.9392095795,3.9431994502,False
3921,0.9391321099,3.9431994502,False
3922,0.9399799135,3.9431994502,False
3923,0.9408959768,3.9431994502,False
3924,0.9418276777,3.9431994502,False
3925,0.9427050179,3.9431994502,False
3926,0.9436389917,3.9431994502,False
3927,0.9385584836,3.9431994502,False
3928,0.9334415652,3.9431994502,False
3929,0.928445615,3.9431994502,False
3930,0.928975813,3.9431994502,False
3931,0.9295055945,3.9431994502,False
3932,0.9300322509,3.9431994502,False
3933,0.9304191167,3.9431994502,False
3934,0.9307796549,3.9431994502,False
3935,0.9295633927,3.9431994502,False
3936,0.9258914904,3.9431994502,False
3937,0.9221901569,3.9431994502,False
3938,0.9220276995,3.9431994502,False
3939,0.9232015225,3.9431994502,False
3940,0.9243863207,3.9431994502,False
3941,0.9255754326,3.9431994502,False
3942,0.9268976693,3.9431994502,False
3943,0.9283312202,3.9431994502,False
3944,0.9298373344,3.9431994502,False
3945,0.9312881842,3.9431994502,False
3946,0.932964388,3.9431994502,False
3947,0.9319241265,3.9431994502,False
3948,0.9301534858,3.9431994502,False
3949,0.9284090296,3.9431994502,False
3950,0.9266629195,3.9431994502,False
3951,0.9249709647,3.9431994502,False
3952,0.9235316117,3.9431994502,False
3953,0.9221626202,3.9431994502,False
3954,0.9208176622,3.9431994502,False
3955,0.9203287959,3.9431994502,False
3956,0.9210941751,3.9431994502,False
3957,0.9218859761,3.9431994502,False
3958,0.922724512,3.9431994502,False
3959,0.9235268599,3.9431994502,False
3960,0.9243020389,3.9431994502,False
3961,0.9270833862,3.9431994502,False
3962,0.9301277333,3.9431994502,False
3963,0.9331782294,3.9431994502,False
3964,0.9363283123,3.9431994502,False
3965,0.9394477613,3.9431994502,False
3966,0.9436412136,3.9431994502,False
3967,0.9458300172,3.9431994502,False
3968,0.9489891513,3.9431994502,False
3969,0.9514690467,3.9431994502,False
3970,0.9551676426,3.9431994502,False
3971,0.9557207897,3.9431994502,False
3972,0.9577819875,3.9431994502,False
3973,0.9599254515,3.9431994502,False
3974,0.9620693897,3.9431994502,False
3975,0.9641496844,3.9431994502,False
3976,0.9662646232,3.9431994502,False
3977,0.968357061,3.9431994502,False
3978,0.9705492563,3.9431994502,False
3979,0.9725747622,3.9431994502,False
3980,0.9746432312,3.9431994502,False
3981,0.9764935058,3.9431994502,False
3982,0.9798504003,3.9431994502,False
3983,0.9840580209,3.9431994502,False
3984,0.9883348658,3.9431994502,False
3985,0.9926046172,3.9431994502,False
3986,0.9969071169,3.9431994502,False
3987,1.0050704057,3.9431994502,False
3988,1.0091698307,3.9431994502,False
3989,1.0107357602,3.9431994502,False
3990,1.0123358188,3.9431994502,False
3991,1.0140122941,3.9431994502,False
3992,1.0156568516,3.9431994502,False
3993,1.0174506948,3.9431994502,False
3994,1.0191464058,3.9431994502,False
3995,1.0208455401,3.9431994502,False
3996,1.0224857596,3.9431994502,False
3997,1.0241949076,3.9431994502,False
3998,1.025919514,3.9431994502,False
3999,1.0276700675,3.9431994502,False
4000,1.0293903463,3.9431994502,False
4001,1.0311392383,3.9431994502,False
4002,1.0328632432,3.9431994502,False
4003,1.0345915598,3.9431994502,False
4004,1.0363093911,3.9431994502,False
4005,1.0380148476,3.9431994502,False
4006,1.0392367141,3.9431994502,False
4007,1.0392438181,3.9431994502,False
4008,1.0393449763,3.9431994502,False
4009,1.0393474606,3.9431994502,False
4010,1.0394202446,3.9431994502,False
4011,1.0395145005,3.9431994502,False
4012,1.0394823961,3.9431994502,False
4013,1.0395464991,3.9431994502,False
4014,1.0398262036,3.9431994502,False
4015,1.0398983269,3.9431994502,False
4016,1.0398929529,3.9431994502,False
4017,1.0399478084,3.9431994502,False
4018,1.0399776758,3.9431994502,False
4019,1.0457385106,3.9431994502,False
4020,1.0457773364,3.9431994502,False
4021,1.0458420268,3.9431994502,False
4022,1.0458151917,3.9431994502,False
4023,1.0436319342,3.9431994502,False
4024,1.041453715,3.9431994502,False
4025,1.0392584822,3.9431994502,False
4026,1.0369086073,3.9431994502,False
4027,1.0346529989,3.9431994502,False
4028,1.041651935,3.9431994502,False
4029,1.0476138576,3.9431994502,False
4030,1.0478070575,3.9431994502,False
4031,1.0481044637,3.9431994502,False
4032,1.03459947,3.9431994502,False
4033,1.0415868808,3.9431994502,False
4034,1.0349490411,3.9431994502,False
4035,1.041972005,3.9431994502,False
4036,1.0352593945,3.9431994502,False
4037,1.0463775161,3.9431994502,False
4038,1.0356117467,3.9431994502,False
4039,1.0357914134,3.9431994502,False
4040,1.0448882103,3.9431994502,False
4041,1.0361251063,3.9431994502,False
4042,1.0363158534,3.9431994502,False
4043,1.0364572384,3.9431994502,False
4044,1.0366423759,3.9431994502,False
4045,1.0368177258,3.9431994502,False
4046,1.0371855887,3.9431994502,False
4047,1.0374827688,3.9431994502,False
4048,1.037823703,3.9431994502,False
4049,1.03831971,3.9431994502,False
4050,1.0386005145,3.9431994502,False
4051,1.0389177636,3.9431994502,False
4052,1.0391566689,3.9431994502,False
4053,1.0394036335,3.9431994502,False
4054,1.0397110152,3.9431994502,False
4055,1.039965761,3.9431994502,False
4056,1.0402096144,3.9431994502,False
4057,1.0405832982,3.9431994502,False
4058,1.0472733426,3.9431994502,False
4059,1.0539688734,3.9431994502,False
4060,1.0412665436,3.9431994502,False
4061,1.0435915562,3.9431994502,False
4062,1.0418893217,3.9431994502,False
4063,1.0421395144,3.9431994502,False
4064,1.0562635732,3.9431994502,False
4065,1.0565241731,3.9431994502,False
4066,1.0480200642,3.9431994502,False
4067,1.0501929456,3.9431994502,False
4068,1.0574684585,3.9431994502,False
4069,1.0440228738,3.9431994502,False
4070,1.0443532054,3.9431994502,False
4071,1.0516216679,3.9431994502,False
4072,1.0588502164,3.9431994502,False
4073,1.0592021856,3.9431994502,False
4074,1.0596265651,3.9431994502,False
4075,1.0599193554,3.9431994502,False
4076,1.060258329,3.9431994502,False
4077,1.052363956,3.9431994502,False
4078,1.0609543101,3.9431994502,False
4079,1.0612600253,3.9431994502,False
4080,1.0616698459,3.9431994502,False
4081,1.0496093958,3.9431994502,False
4082,1.06235432,3.9431994502,False
4083,1.0615113807,3.9431994502,False
4084,1.0632598254,3.9431994502,False
4085,1.0635796382,3.9431994502,False
4086,1.0638528632,3.9431994502,False
4087,1.0525338487,3.9431994502,False
4088,1.0573132517,3.9431994502,False
4089,1.060224054,3.9431994502,False
4090,1.0507796911,3.9431994502,False
4091,1.0509481726,3.9431994502,False
4092,1.0511038788,3.9431994502,False
4093,1.051289692,3.9431994502,False
4094,1.0514868802,3.9431994502,False
4095,1.0516301762,3.9431994502,False
4096,1.0517824574,3.9431994502,False
4097,1.0520230183,3.9431994502,False
4098,1.0521657559,3.9431994502,False
4099,1.0521126387,3.9431994502,False
4100,1.0520975144,3.9431994502,False
4101,1.0520355549,3.9431994502,False
4102,1.0518531805,3.9431994502,False
4103,1.0519533804,3.9431994502,False
4104,1.0518017754,3.9431994502,False
4105,1.0516422117,3.9431994502,False
4106,1.0515586852,3.9431994502,False
4107,1.0515585987,3.9431994502,False
4108,1.0513903482,3.9431994502,False
4109,1.0512826743,3.9431994502,False
4110,1.0511097214,3.9431994502,False
4111,1.0512258446,3.9431994502,False
4112,1.0510696423,3.9431994502,False
4113,1.0509542323,3.9431994502,False
4114,1.0508303702,3.9431994502,False
4115,1.0507520192,3.9431994502,False
4116,1.0508917138,3.9431994502,False
4117,1.0508726568,3.9431994502,False
4118,1.0506482522,3.9431994502,False
4119,1.0497673234,3.9431994502,False
4120,0.9659072737,3.9431994502,False
4121,0.9600643411,3.9431994502,False
4122,0.95821281,3.9431994502,False
4123,0.9579079182,3.9431994502,False
4124,0.9575061833,3.9431994502,False
4125,0.9571585665,3.9431994502,False
4126,0.9568726622,3.9431994502,False
4127,0.9565096627,3.9431994502,False
4128,0.9561748607,3.9431994502,False
4129,0.9558545502,3.9431994502,False
4130,0.9554942313,3.9431994502,False
4131,0.9551387635,3.9431994502,False
4132,0.9547841451,3.9431994502,False
4133,0.9544426841,3.9431994502,False
4134,0.9541162138,3.9431994502,False
4135,0.953750612,3.9431994502,False
4136,0.9534294732,3.9431994502,False
4137,0.9530952835,3.9431994502,False
4138,0.9527440145,3.9431994502,False
4139,0.9523812198,3.9431994502,False
4140,0.9516803487,3.9431994502,False
4141,0.9509744828,3.9431994502,False
4142,0.9502615281,3.9431994502,False
4143,0.9496094856,3.9431994502,False
4144,0.9488936062,3.9431994502,False
4145,0.9482097952,3.9431994502,False
4146,0.9475559484,3.9431994502,False
4147,0.9468479899,3.9431994502,False
4148,0.9461988108,3.9431994502,False
4149,0.9455280552,3.9431994502,False
4150,0.9449412555,3.9431994502,False
4151,0.9443621166,3.9431994502,False
4152,0.9437767732,3.9431994502,False
4153,0.9433061276,3.9431994502,False
4154,0.9428307321,3.9431994502,False
4155,0.9423738194,3.9431994502,False
4156,0.9418817194,3.9431994502,False
4157,0.9413944329,3.9431994502,False
4158,0.940938026,3.9431994502,False
4159,0.9404169009,3.9431994502,False
4160,0.9399625027,3.9431994502,False
4161,0.939470762,3.9431994502,False
4162,0.9389839896,3.9431994502,False
4163,0.9385205958,3.9431994502,False
4164,0.9379970033,3.9431994502,False
4165,0.9375503484,3.9431994502,False
4166,0.9370470554,3.9431994502,False
4167,0.9365649852,3.9431994502,False
4168,0.9360713966,3.9431994502,False
4169,0.9355977369,3.9431994502,False
4170,0.9351426637,3.9431994502,False
4171,0.9346662393,3.9431994502,False
4172,0.9342553137,3.9431994502,False
4173,0.9338569899,3.9431994502,False
4174,0.9673361147,3.9431994502,False
4175,0.9269425879,3.9431994502,False
4176,0.981894179,3.9431994502,False
4177,0.955322886,3.9431994502,False
4178,0.9534913786,3.9431994502,False
4179,0.9536893709,3.9431994502,False
4180,0.9516560099,3.9431994502,False
4181,0.9461630288,3.9431994502,False
4182,0.940385592,3.9431994502,False
4183,0.9494004943,3.9431994502,False
4184,0.9487266028,3.9431994502,False
4185,0.9637313776,3.9431994502,False
4186,0.8461140162,3.9431994502,False
4187,1.0256404546,3.9431994502,False
4188,1.1554580942,3.9431994502,False
4189,1.1816360893,3.9431994502,False
4190,1.1315665255,3.9431994502,False
4191,1.1548241978,3.9431994502,False
4192,1.1672968787,3.9431994502,False
4193,1.1810733323,3.9431994502,False
4194,1.2239677225,3.9431994502,False
4195,1.232903919,3.9431994502,False
4196,1.1901110921,3.9431994502,False
4197,1.1482331815,3.9431994502,False
4198,1.1429819399,3.9431994502,False
4199,0.838225373,3.9431994502,False
4200,0.83832278,3.9431994502,False
4201,0.8501459278,3.9431994502,False
4202,0.8782996195,3.9431994502,False
4203,0.7918688574,3.9431994502,False
4204,0.760101138,3.9431994502,False
4205,0.9556234009,3.9431994502,False
4206,0.9350037691,3.9431994502,False
4207,0.9156156426,3.9431994502,False
4208,0.9059965867,3.9431994502,False
4209,0.9059243809,3.9431994502,False
4210,0.9086777794,3.9431994502,False
4211,0.9045606153,3.9431994502,False
4212,0.9044922701,3.9431994502,False
4213,0.904619251,3.9431994502,False
4214,0.9047402594,3.9431994502,False
4215,0.9045954418,3.9431994502,False
4216,0.9037899885,3.9431994502,False
4217,0.9030931281,3.9431994502,False
4218,0.9021893064,3.9431994502,False
4219,0.9018892302,3.9431994502,False
4220,0.9018691518,3.9431994502,False
4221,0.901950958,3.9431994502,False
4222,0.9022373999,3.9431994502,False
4223,0.9025190608,3.9431994502,False
4224,0.9025744273,3.9431994502,False
4225,0.9026475884,3.9431994502,False
4226,0.9027231275,3.9431994502,False
4227,0.9027988059,3.9431994502,False
4228,0.9028626467,3.9431994502,False
4229,0.9029500674,3.9431994502,False
4230,0.9030019169,3.9431994502,False
4231,0.9030844897,3.9431994502,False
4232,0.9031524886,3.9431994502,False
4233,0.9032364043,3.9431994502,False
4234,0.9032964372,3.9431994502,False
4235,0.9034130065,3.9431994502,False
4236,0.903518922,3.9431994502,False
4237,0.9035919481,3.9431994502,False
4238,0.903696925,3.9431994502,False
4239,0.9037562592,3.9431994502,False
4240,0.9038576863,3.9431994502,False
4241,0.9039412303,3.9431994502,False
4242,0.9040466266,3.9431994502,False
4243,0.90415904,3.9431994502,False
4244,0.9042172365,3.9431994502,False
4245,0.9042823423,3.9431994502,False
4246,0.9043291868,3.9431994502,False
4247,0.9044176795,3.9431994502,False
4248,0.9044784979,3.9431994502,False
4249,0.9051546532,3.9431994502,False
4250,0.9051919015,3.9431994502,False
4251,0.9052918648,3.9431994502,False
4252,0.9053921494,3.9431994502,False
4253,0.9054560062,3.9431994502,False
4254,0.9055439185,3.9431994502,False
4255,0.9056116417,3.9431994502,False
4256,0.905697525,3.9431994502,False
4257,0.9057582315,3.9431994502,False
4258,0.9058596214,3.9431994502,False
4259,0.9059634507,3.9431994502,False
4260,0.9060321653,3.9431994502,False
4261,0.9061168704,3.9431994502,False
4262,0.9061623892,3.9431994502,False
4263,0.9055543896,3.9431994502,False
